"","Plot","Quad","Type","Num","Species","Confidence","Dead.Stump","SA.Height_cm","SA.BD_cm","SA.Stems","DBH_cm","X_cm","Y_cm","Notes","iNum","Point","dbh","Basal.Area","Dead","Live","Topkill","gCrown","Survival","Epicormic","Apical","NPoints","bSprout","Year"
"4054","PPW1345","A2","TR",2273.2,"HETARB",1,NA,NA,NA,NA,1.78,141,363,NA,2273,0.199999999999818,1.78,2.48845554090848,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4055","PPW1345","A2","TR",2273.3,"HETARB",1,NA,NA,NA,NA,1.88,141,363,NA,2273,0.300000000000182,1.88,2.77591126871194,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4056","PPW1345","A2","TR",2273.4,"HETARB",1,NA,NA,NA,NA,2.09,141,363,NA,2273,0.400000000000091,2.09,3.43069771753639,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4057","PPW1345","A2","TR",2273.5,"HETARB",1,NA,NA,NA,NA,1.47,141,363,NA,2273,0.5,1.47,1.69716689128555,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4058","PPW1345","A2","TR",2273.6,"HETARB",1,NA,NA,NA,NA,2.62,141,363,NA,2273,0.599999999999909,2.62,5.39128715282544,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4059","PPW1345","A2","TR",2273.7,"HETARB",1,NA,NA,NA,NA,1.54,141,363,NA,2273,0.699999999999818,1.54,1.86265028431339,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4060","PPW1345","A2","TR",2273.8,"HETARB",1,NA,NA,NA,NA,2.38,141,363,NA,2273,0.800000000000182,2.38,4.44880935674851,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4061","PPW1345","A2","TR",2273.9,"HETARB",1,NA,NA,NA,NA,1.63,141,363,NA,2273,0.900000000000091,1.63,2.08672438033068,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4069","PPW1345","A3","TR",2259.1,"ARCMAN",1,NA,NA,NA,NA,9,175,400,"was misidentified as arbmen-mkqc2022",2259,0.099999999999909,9,63.6172512351933,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4070","PPW1345","A3","TR",2259.2,"ARCMAN",1,NA,NA,NA,NA,7.3,175,400,"was misidentified as arbmen-mkqc2022",2259,0.199999999999818,7.3,41.85386812745,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4071","PPW1345","A3","TR",2259.3,"ARCMAN",1,NA,NA,NA,NA,8.05,175,400,"was misidentified as arbmen-mkqc2022",2259,0.300000000000182,8.05,50.8957644835631,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4075","PPW1345","A4","TR",2279.1,"HETARB",1,NA,NA,NA,NA,1.94,174,336,NA,2279,0.099999999999909,1.94,2.95592452776264,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4076","PPW1345","A4","TR",2279.2,"HETARB",1,NA,NA,NA,NA,1.2,174,336,NA,2279,0.199999999999818,1.2,1.13097335529233,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4077","PPW1345","A4","TR",2279.3,"HETARB",1,NA,NA,NA,NA,3.25,174,336,NA,2279,0.300000000000182,3.25,8.29576810088555,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4078","PPW1345","A4","TR",2279.4,"HETARB",1,NA,NA,NA,NA,2.8,174,336,NA,2279,0.400000000000091,2.8,6.15752160103599,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4079","PPW1345","A4","TR",2279.5,"HETARB",1,NA,NA,NA,NA,1.77,174,336,NA,2279,0.5,1.77,2.46057390610787,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4080","PPW1345","A4","TR",2279.6,"HETARB",1,NA,NA,NA,NA,1.71,174,336,NA,2279,0.599999999999909,1.71,2.29658276959048,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4081","PPW1345","A4","TR",2279.7,"HETARB",1,NA,NA,NA,NA,3.33,174,336,NA,2279,0.699999999999818,3.33,8.70920169409797,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4082","PPW1345","A4","TR",2279.8,"HETARB",1,NA,NA,NA,NA,2.91,174,336,NA,2279,0.800000000000182,2.91,6.65083018746593,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4083","PPW1345","A4","TR",2279.9,"HETARB",1,NA,NA,NA,NA,3.06,174,336,NA,2279,0.900000000000091,3.06,7.35415424278835,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4084","PPW1345","A4","TR",2279.17,"HETARB",1,NA,NA,NA,NA,1.69,174,336,"changed dup .1 to .01 then to.17 to represent 10 tag (changed smaller dbh- consitently) qc2022mk",2279,0.170000000000073,1.69,2.24317569447945,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4085","PPW1345","A4","TR",2279.11,"HETARB",1,NA,NA,NA,NA,1.13,174,336,NA,2279,0.110000000000127,1.13,1.0028749148422,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4086","PPW1345","A4","TR",2279.12,"HETARB",1,NA,NA,NA,NA,2.18,174,336,NA,2279,0.119999999999891,2.18,3.73252623173003,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4087","PPW1345","A4","TR",2279.13,"HETARB",1,NA,NA,NA,NA,2.05,174,336,NA,2279,0.130000000000109,2.05,3.30063578167778,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4088","PPW1345","A4","TR",2279.14,"HETARB",1,NA,NA,NA,NA,3.77,174,336,NA,2279,0.139999999999873,3.77,11.1627855565516,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4089","PPW1345","A4","TR",2279.15,"HETARB",1,NA,NA,NA,NA,2.32,174,336,NA,2279,0.150000000000091,2.32,4.22732707467043,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4090","PPW1345","A4","TR",2279.16,"HETARB",1,NA,NA,NA,NA,3.99,174,336,NA,2279,0.159999999999854,3.99,12.5036173011037,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4092","PPW1345","A4","TR",2280.1,"HETARB",1,NA,NA,NA,NA,3.12,142,471,NA,2280,0.099999999999909,3.12,7.64537988177612,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4093","PPW1345","A4","TR",2280.2,"HETARB",1,NA,NA,NA,NA,3.26,142,471,NA,2280,0.199999999999818,3.26,8.34689752132272,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4099","PPW1345","B4","TR",2242.1,"HETARB",1,NA,NA,NA,NA,1.27,245,70,NA,2242,0.099999999999909,1.27,1.26676869774374,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4100","PPW1345","B4","TR",2242.2,"HETARB",1,NA,NA,NA,NA,1.56,245,70,NA,2242,0.199999999999818,1.56,1.91134497044403,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4101","PPW1345","B4","TR",2242.3,"HETARB",1,NA,NA,NA,NA,1.29,245,70,NA,2242,0.300000000000182,1.29,1.30698108370969,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4104","PPW1345","B4","TR",2243.1,"QUEAGR",1,NA,NA,NA,NA,1.31,423,12,NA,2243,0.099999999999909,1.31,1.34782178820636,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4109","PPW1345","B3","TR",2283.1,"HETARB",1,NA,NA,NA,NA,1.87,345,401,NA,2283,0.099999999999909,1.87,2.74645883758454,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4110","PPW1345","B3","TR",2283.2,"HETARB",1,NA,NA,NA,NA,1.3,345,401,NA,2283,0.199999999999818,1.3,1.32732289614169,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4111","PPW1345","B3","TR",2283.3,"HETARB",1,NA,NA,NA,NA,1.48,345,401,NA,2283,0.300000000000182,1.48,1.72033613710577,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4113","PPW1345","B3","TR",2253.1,"HETARB",1,NA,NA,NA,NA,6.6,254,405,NA,2253,0.099999999999909,6.6,34.2119439975928,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4114","PPW1345","B3","TR",2253.2,"HETARB",1,NA,NA,NA,NA,6.19,254,405,NA,2253,0.199999999999818,6.19,30.093394568553,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4115","PPW1345","B3","TR",2253.3,"HETARB",1,NA,NA,NA,NA,10,254,405,NA,2253,0.300000000000182,10,78.5398163397448,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4117","PPW1345","B3","TR",2284.1,"HETARB",1,NA,NA,NA,NA,1.85,313,434,NA,2284,0.099999999999909,1.85,2.68802521422777,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4118","PPW1345","B3","TR",2284.2,"HETARB",1,NA,NA,NA,NA,1.76,313,434,NA,2284,0.199999999999818,1.76,2.43284935093994,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4119","PPW1345","B3","TR",2284.3,"HETARB",1,NA,NA,NA,NA,4.12,313,434,NA,2284,0.300000000000182,4.12,13.3316625847736,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4120","PPW1345","B3","TR",2284.4,"HETARB",1,NA,NA,NA,NA,3.15,313,434,NA,2284,0.400000000000091,3.15,7.79311327631118,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4122","PPW1345","B3","TS",2252.1,"HETARB",1,NA,197,1.94,2,NA,117,437,NA,2252,0.099999999999909,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2013
"4129","PPW1345","B3","TS",2236.1,"HETARB",1,NA,109,0.62,3,NA,121,15,NA,2236,0.099999999999909,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2013
"4131","PPW1345","B3","TS",2255.1,"HETARB",1,NA,200,1.27,1,NA,157,0,NA,2255,0.099999999999909,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2013
"4133","PPW1345","B1","TR",2257.1,"QUEGAR",0,NA,NA,NA,NA,26.8,68,204,"CHANGED TREE NUM FROM 5577, INPUTED AFTER AUG2013 RESURVEY 20130810 MFO",2257,0.099999999999909,26.8,564.104376878583,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4134","PPW1345","B1","TR",2257.2,"QUEGAR",0,NA,NA,NA,NA,38.2,68,204,"CHANGED TREE NUM FROM 5577, INPUTED AFTER AUG2013 RESURVEY 20130810 MFO",2257,0.199999999999818,38.2,1146.08441595609,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4136","PPW1345","B1","TR",2240.1,"HETARB",1,NA,NA,NA,NA,1.84,37,277,NA,2240,0.099999999999909,1.84,2.6590440219984,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4137","PPW1345","B1","TR",2240.2,"HETARB",1,NA,NA,NA,NA,2.51,37,277,NA,2240,0.199999999999818,2.51,4.94808696922026,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4138","PPW1345","B1","TR",2240.3,"HETARB",1,NA,NA,NA,NA,4.41,37,277,NA,2240,0.300000000000182,4.41,15.2745020215699,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4139","PPW1345","B1","TR",2240.4,"HETARB",1,NA,NA,NA,NA,1.9,37,277,NA,2240,0.400000000000091,1.9,2.83528736986479,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4140","PPW1345","B1","TR",2240.5,"HETARB",1,NA,NA,NA,NA,5.1,37,277,NA,2240,0.5,5.1,20.4282062299676,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4142","PPW1345","B1","TR",2241.1,"HETARB",1,NA,NA,NA,NA,1.18,145,263,NA,2241,0.099999999999909,1.18,1.09358840271461,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4143","PPW1345","B1","TR",2241.2,"HETARB",1,NA,NA,NA,NA,1.18,145,263,NA,2241,0.199999999999818,1.18,1.09358840271461,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4144","PPW1345","B1","TR",2241.3,"HETARB",1,NA,NA,NA,NA,2.44,145,263,NA,2241,0.300000000000182,2.44,4.67594650560305,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4145","PPW1345","B1","TS",2241.4,"HETARB",1,NA,200,1.33,4,NA,145,263,NA,2241,0.400000000000091,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2013
"4147","PPW1345","B1","TR",2239.1,"HETARB",1,NA,NA,NA,NA,1.13,65,79,NA,2239,0.099999999999909,1.13,1.0028749148422,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4148","PPW1345","B1","TS",2239.2,"HETARB",1,NA,184,1.66,3,NA,65,79,NA,2239,0.199999999999818,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2013
"4154","PPW1345","C1","TR",1934.1,"ARCMAN",0,NA,NA,NA,NA,16.2,328,423,NA,1934,0.099999999999909,16.2,206.119894002026,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4155","PPW1345","C1","TR",1934.2,"ARCMAN",0,NA,NA,NA,NA,14.2,328,423,NA,1934,0.200000000000045,14.2,158.367685667461,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4156","PPW1345","C1","TR",1934.3,"ARCMAN",0,NA,NA,NA,NA,8.6,328,423,NA,1934,0.299999999999955,8.6,58.0880481648753,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4170","PPW1345","D4","TR",1944.1,"ARCMAN",1,NA,NA,NA,NA,6.2,30,357,NA,1944,0.099999999999909,6.2,30.1907054009979,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4171","PPW1345","D4","TR",1944.2,"ARCMAN",1,NA,NA,NA,NA,5.7,30,357,NA,1944,0.200000000000045,5.7,25.5175863287831,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4172","PPW1345","D4","TR",1944.3,"ARCMAN",1,NA,NA,NA,NA,6.3,30,357,NA,1944,0.299999999999955,6.3,31.1724531052447,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4173","PPW1345","D4","TR",1944.4,"ARCMAN",1,NA,NA,NA,NA,5.76,30,357,NA,1944,0.400000000000091,5.76,26.0576261059352,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4174","PPW1345","D4","TR",1944.5,"ARCMAN",1,NA,NA,NA,NA,8.6,30,357,NA,1944,0.5,8.6,58.0880481648753,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4175","PPW1345","D3","TR",1942.1,"ARCMAN",1,NA,NA,NA,NA,4.68,477,165,"1942 ON PREVIOUS PAGE ",1942,0.099999999999909,4.68,17.2021047339963,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4179","PPW1345","B2","TR",2285.1,"HETARB",1,NA,NA,NA,NA,4.44,225,370,NA,2285,0.099999999999909,4.44,15.4830252339519,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4180","PPW1345","B2","TR",2285.2,"HETARB",1,NA,NA,NA,NA,2.69,225,370,NA,2285,0.199999999999818,2.69,5.68321965016028,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4181","PPW1345","B2","TR",2285.3,"HETARB",1,NA,NA,NA,NA,2.63,225,370,NA,2285,0.300000000000182,2.63,5.43252055640381,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4182","PPW1345","B2","TR",2285.4,"HETARB",1,NA,NA,NA,NA,1.2,225,370,NA,2285,0.400000000000091,1.2,1.13097335529233,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4183","PPW1345","B2","TR",2285.5,"HETARB",1,NA,NA,NA,NA,3.72,225,370,NA,2285,0.5,3.72,10.8686539443593,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4184","PPW1345","B2","TR",2285.6,"HETARB",1,NA,NA,NA,NA,3.04,225,370,NA,2285,0.599999999999909,3.04,7.25833566685386,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4185","PPW1345","B2","TR",2285.7,"HETARB",1,NA,NA,NA,NA,1.88,225,370,NA,2285,0.699999999999818,1.88,2.77591126871194,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4186","PPW1345","B2","TR",2285.8,"HETARB",1,NA,NA,NA,NA,2.33,225,370,NA,2285,0.800000000000182,2.33,4.26384808926841,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4188","PPW1345","B2","TR",2286.1,"HETARB",1,NA,NA,NA,NA,2.73,47,495,NA,2286,0.099999999999909,2.73,5.85349397198484,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4190","PPW1345","B2","TR",1901.1,"HETARB",1,NA,NA,NA,NA,1.29,130,456,NA,1901,0.099999999999909,1.29,1.30698108370969,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4194","PPW1345","B2","TR",2290.1,"HETARB",1,NA,NA,NA,NA,2.61,209,299,NA,2290,0.099999999999909,2.61,5.35021082887976,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4195","PPW1345","B2","TR",2290.2,"HETARB",1,NA,NA,NA,NA,2.61,209,299,NA,2290,0.199999999999818,2.61,5.35021082887976,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4196","PPW1345","B2","TR",2290.3,"HETARB",1,NA,NA,NA,NA,2.45,209,299,NA,2290,0.300000000000182,2.45,4.71435247579318,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4197","PPW1345","B2","TR",2290.4,"HETARB",1,NA,NA,NA,NA,1.97,209,299,NA,2290,0.400000000000091,1.97,3.04805173232916,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4198","PPW1345","B2","TR",2290.5,"HETARB",1,NA,NA,NA,NA,1.81,209,299,NA,2290,0.5,1.81,2.57304292310638,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4199","PPW1345","B2","TR",2290.6,"HETARB",1,NA,NA,NA,NA,2.1,209,299,NA,2290,0.599999999999909,2.1,3.46360590058275,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4200","PPW1345","B2","TR",2290.7,"HETARB",1,NA,NA,NA,NA,1.33,209,299,NA,2290,0.699999999999818,1.33,1.38929081123375,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4203","PPW1345","B2","TR",2291.1,"HETARB",1,NA,NA,NA,NA,1.87,250,321,NA,2291,0.099999999999909,1.87,2.74645883758454,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4204","PPW1345","B2","TR",2291.2,"HETARB",1,NA,NA,NA,NA,1.37,250,321,NA,2291,0.199999999999818,1.37,1.47411381288067,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4205","PPW1345","B2","TR",2291.3,"HETARB",1,NA,NA,NA,NA,1.52,250,321,NA,2291,0.300000000000182,1.52,1.81458391671346,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4208","PPW1345","B2","TR",2294.1,"HETARB",1,NA,NA,NA,NA,1.84,62,302,NA,2294,0.099999999999909,1.84,2.6590440219984,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4212","PPW1345","B2","TR",2296.1,"HETARB",1,NA,NA,NA,NA,1.69,250,103,NA,2296,0.099999999999909,1.69,2.24317569447945,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4213","PPW1345","B2","TR",2296.2,"HETARB",1,NA,NA,NA,NA,1.46,250,103,NA,2296,0.199999999999818,1.46,1.674154725098,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4216","PPW1345","B2","TR",2298.1,"HETARB",1,NA,NA,NA,NA,4.38,116,110,NA,2298,0.099999999999909,4.38,15.067392525882,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4217","PPW1345","B2","TR",2298.2,"HETARB",1,NA,NA,NA,NA,3.4,116,110,NA,2298,0.199999999999818,3.4,9.0792027688745,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4218","PPW1345","B2","TR",2298.3,"HETARB",1,NA,NA,NA,NA,2.71,116,110,NA,2298,0.300000000000182,2.71,5.7680426518072,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4220","PPW1345","B2","TR",2299.1,"HETARB",1,NA,NA,NA,NA,1.15,300,87,NA,2299,0.099999999999909,1.15,1.03868907109313,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4222","PPW1345","B2","TR",2300.1,"HETARB",1,NA,NA,NA,NA,1.64,403,110,NA,2300,0.099999999999909,1.64,2.11240690027378,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4223","PPW1345","B2","TR",2300.2,"HETARB",1,NA,NA,NA,NA,1.46,403,110,NA,2300,0.199999999999818,1.46,1.674154725098,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4225","PPW1345","B2","TR",1908.1,"HETARB",1,NA,NA,NA,NA,2.47,265,180,NA,1908,0.099999999999909,2.47,4.79163565507149,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4226","PPW1345","B2","TR",1908.2,"HETARB",1,NA,NA,NA,NA,2.3,265,180,NA,1908,0.200000000000045,2.3,4.1547562843725,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4227","PPW1345","B2","TR",1908.3,"HETARB",1,NA,NA,NA,NA,2.51,265,180,NA,1908,0.299999999999955,2.51,4.94808696922026,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4228","PPW1345","B2","TR",1908.4,"HETARB",1,NA,NA,NA,NA,1.79,265,180,NA,1908,0.400000000000091,1.79,2.51649425534176,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4229","PPW1345","B2","TR",1908.5,"HETARB",1,NA,NA,NA,NA,2.37,265,180,NA,1908,0.5,2.37,4.41150294398713,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4230","PPW1345","B2","TR",1908.6,"HETARB",1,NA,NA,NA,NA,2.04,265,180,NA,1908,0.599999999999909,2.04,3.26851299679482,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4231","PPW1345","B2","TR",1908.7,"HETARB",1,NA,NA,NA,NA,1.78,265,180,NA,1908,0.700000000000045,1.78,2.48845554090848,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4232","PPW1345","B2","TR",1908.8,"HETARB",1,NA,NA,NA,NA,1.44,265,180,NA,1908,0.799999999999955,1.44,1.62860163162095,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4233","PPW1345","B2","TR",1908.9,"HETARB",1,NA,NA,NA,NA,2.46,265,180,NA,1908,0.900000000000091,2.46,4.752915525616,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4234","PPW1345","B2","TR",1908.11,"HETARB",1,NA,NA,NA,NA,2.36,265,180,NA,1908,0.1099999999999,2.36,4.37435361085843,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4241","PPW1345","D2","TS",1951.1,"HETARB",1,NA,NA,NA,NA,2.1,254,103,NA,1951,0.099999999999909,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2013
"4242","PPW1345","D1","TS",1951.2,"HETARB",1,NA,NA,NA,NA,2.51,254,103,NA,1951,0.200000000000045,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2013
"4243","PPW1345","D1","TS",1951.3,"HETARB",1,NA,NA,NA,NA,1.34,254,103,NA,1951,0.299999999999955,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2013
"4244","PPW1345","D1","TS",1951.4,"HETARB",1,NA,NA,NA,NA,1.26,254,103,NA,1951,0.400000000000091,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2013
"4247","PPW1345","D1","TR",1954.1,"HETARB",1,NA,NA,NA,NA,2.89,263,160,NA,1954,0.099999999999909,2.89,6.55972400051183,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4248","PPW1345","D1","TR",1954.2,"HETARB",1,NA,NA,NA,NA,2.11,263,160,NA,1954,0.200000000000045,2.11,3.49667116326178,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4253","PPW1345","D3","TR",1957.1,"ARCMAN",1,NA,NA,NA,NA,1.67,195,310,NA,1957,0.099999999999909,1.67,2.19039693789914,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4257","PPW1346","A1","TR",5000.1,"ADEFAS",1,NA,NA,NA,NA,1.42,270,180,NA,5000,0.100000000000364,1.42,1.58367685667461,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4258","PPW1346","A1","TR",5000.2,"ADEFAS",1,NA,NA,NA,NA,1.75,270,180,NA,5000,0.199999999999818,1.75,2.40528187540469,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4260","PPW1346","A2","TR",5059.1,"QUEGAR",1,NA,NA,NA,NA,21.1,26,46,NA,5059,0.100000000000364,21.1,349.667116326178,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4269","PPW1346","A2","TS",5077.1,"AMOCAL",1,NA,234,1.52,2,NA,280,360,NA,5077,0.100000000000364,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2013
"4278","PPW1346","A3","TR",5061.1,"UMBCAL",1,NA,NA,NA,NA,10.5,231,153,"CHANGED SPECIES FROM UMBCAL, INPUTED AFTER AUG2013 RESURVEY 20130810 MFO/////  MKQC2022_ after the mfo note this tree is listed as AMOCAL 5060.1, im now changing it to UMBCAL 5061.1 bc this doesnt make sense otherwise . There is no .1 on  amocal 5060 in the future but there is a .1 on umbcal 5061- all are umbcal on scans",5061,0.100000000000364,10.5,86.5901475145687,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4281","PPW1346","A3","TR",5064.1,"UMBCAL",1,NA,NA,NA,NA,2.68,122,245,NA,5064,0.100000000000364,2.68,5.64104376878583,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4288","PPW1346","A4","TR",5080.1,"AMOCAL",1,NA,NA,NA,NA,1.52,359,217,NA,5080,0.100000000000364,1.52,1.81458391671346,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4289","PPW1346","A4","TR",5080.2,"AMOCAL",1,NA,NA,NA,NA,1.65,359,217,NA,5080,0.199999999999818,1.65,2.13824649984955,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4290","PPW1346","A4","TR",5080.3,"AMOCAL",1,NA,NA,NA,NA,1.2,359,217,NA,5080,0.300000000000182,1.2,1.13097335529233,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4291","PPW1346","A4","TR",5080.4,"AMOCAL",1,NA,NA,NA,NA,1.5,359,217,NA,5080,0.399999999999636,1.5,1.76714586764426,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4292","PPW1346","A4","TS",5080.5,"AMOCAL",1,NA,200,1.49,3,NA,359,217,NA,5080,0.5,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2013
"4307","PPW1346","B2","TS",5086.1,"AMOCAL",1,NA,141,0.77,5,NA,114,217,"CHANGED TYPE TO TS; 20130603 MFO",5086,0.100000000000364,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2013
"4309","PPW1346","B2","SA",5070.1,"AMOCAL",1,NA,200,1.74,2,NA,33,335,NA,5070,0.100000000000364,1.74,2.37787147950211,NA,1,NA,1,NA,NA,NA,2,NA,2013
"4313","PPW1346","B1","TR",5104.1,"ADEFAS",1,NA,NA,NA,NA,1.8,455,485,NA,5104,0.100000000000364,1.8,2.54469004940773,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4314","PPW1346","B1","TR",5104.2,"ADEFAS",1,NA,NA,NA,NA,2.05,455,485,NA,5104,0.199999999999818,2.05,3.30063578167778,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4315","PPW1346","B1","TR",5104.3,"ADEFAS",1,NA,NA,NA,NA,1.05,455,485,NA,5104,0.300000000000182,1.05,0.865901475145687,NA,1,NA,1,NA,NA,NA,1,NA,2013
"4316","PPW1346","B1","TS",5104.4,"ADEFAS",1,NA,263,1.31,7,NA,455,485,NA,5104,0.399999999999636,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2013
"4336","PPW1346","C3","TR",5109.1,"AMOCAL",1,NA,NA,NA,NA,1.62,338,145,NA,5109,0.100000000000364,1.62,2.06119894002026,NA,1,NA,1,NA,NA,NA,1,NA,2013
