"","Num","P13","P18","P19","P20","S13","S18","S19","S20","nP","nSp"
"834",1694,"PPW1340","PPW1340","PPW1340",NA,"UMBCAL","UMBCAL","UMBCAL",NA,1,1
"835",1695,"PPW1340","PPW1340",NA,NA,"BACPIL","BACPIL",NA,NA,1,1
"836",1696,"PPW1340","PPW1340",NA,NA,"PSEMEN","PSEMEN",NA,NA,1,1
"837",1697,"PPW1340","PPW1340","PPW1340",NA,"PSEMEN","PSEMEN","PSEMEN",NA,1,1
"838",1698,"PPW1340","PPW1340",NA,NA,"PSEMEN","PSEMEN",NA,NA,1,1
"839",1699,"PPW1340","PPW1340",NA,NA,"PSEMEN","PSEMEN",NA,NA,1,1
"840",1700,"PPW1312","PPW1312","PPW1312","PPW1312","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"841",1701,"PPW1340","PPW1340",NA,NA,"PSEMEN","PSEMEN",NA,NA,1,1
"842",1702,"PPW1340","PPW1340",NA,NA,"UMBCAL","UMBCAL",NA,NA,1,1
"843",1703,"PPW1340","PPW1340",NA,NA,"PSEMEN","PSEMEN",NA,NA,1,1
"844",1704,"PPW1340","PPW1340","PPW1340",NA,"QUEAGR","QUEAGR","QUEAGR",NA,1,1
"845",1704.1,"PPW1340","PPW1340","PPW1340",NA,"QUEAGR","QUEAGR","QUEAGR",NA,1,1
"846",1704.2,"PPW1340","PPW1340",NA,NA,"QUEAGR","QUEAGR",NA,NA,1,1
"847",1704.3,"PPW1340","PPW1340","PPW1340",NA,"QUEAGR","QUEAGR","QUEAGR",NA,1,1
"848",1705,"PPW1340","PPW1340","PPW1340",NA,"UMBCAL","UMBCAL","UMBCAL",NA,1,1
"849",1706,"PPW1340","PPW1340","PPW1340",NA,"PSEMEN","PSEMEN","PSEMEN",NA,1,1
"850",1707,"PPW1340","PPW1340",NA,NA,"UMBCAL","UMBCAL",NA,NA,1,1
"851",1708,"PPW1340","PPW1340","PPW1340",NA,"UMBCAL","UMBCAL","UMBCAL",NA,1,1
"852",1709,"PPW1340","PPW1340","PPW1340",NA,"NOTDEN","NOTDEN","NOTDEN",NA,1,1
"853",1710,"PPW1340","PPW1340",NA,NA,"PSEMEN","PSEMEN",NA,NA,1,1
"854",1711,"PPW1340","PPW1340",NA,NA,"PSEMEN","PSEMEN",NA,NA,1,1
"855",1712,"PPW1340","PPW1340",NA,NA,"NOTDEN","NOTDEN",NA,NA,1,1
"856",1713,"PPW1344","PPW1344","PPW1344","PPW1344","QUEDOU","QUEDOU","QUEDOU","QUEDOU",1,1
"857",1714,"PPW1344","PPW1344","PPW1344","PPW1344","QUEDOU","QUEDOU","QUEDOU","QUEDOU",1,1
"858",1715,"PPW1344","PPW1344","PPW1344","PPW1344","QUEGAR","QUEGAR","QUEGAR","QUEGAR",1,1
"859",1716,"PPW1344","PPW1344","PPW1344","PPW1344","QUEDOU","QUEDOU","QUEDOU","QUEDOU",1,1
"860",1717,"PPW1344","PPW1344","PPW1344","PPW1344","QUEKEL","QUEKEL","QUEKEL","QUEKEL",1,1
"861",1718,"PPW1344","PPW1344","PPW1344","PPW1344","QUEDOU","QUEDOU","QUEDOU","QUEDOU",1,1
"862",1719,"PPW1313","PPW1313","PPW1313","PPW1313","ARBMEN","ARBMEN","ARBMEN","ARBMEN",1,1
"863",1719.1,"PPW1313","PPW1313",NA,NA,"ARBMEN","ARBMEN",NA,NA,1,1
"864",1720,"PPW1313","PPW1313","PPW1313","PPW1313","HETARB","HETARB","HETARB","HETARB",1,1
"865",1721,"PPW1313","PPW1313","PPW1313",NA,"QUEAGR","QUEAGR","QUEAGR",NA,1,1
"866",1722,"PPW1313","PPW1313","PPW1313",NA,"PSEMEN","PSEMEN","PSEMEN",NA,1,1
"867",1723,"PPW1313","PPW1313","PPW1313","PPW1313","HETARB","HETARB","HETARB","HETARB",1,1
"868",1723.1,"PPW1313","PPW1313","PPW1313","PPW1313","HETARB","HETARB","HETARB","HETARB",1,1
"869",1723.2,"PPW1313","PPW1313","PPW1313","PPW1313","HETARB","HETARB","HETARB","HETARB",1,1
"870",1724,"PPW1313","PPW1313","PPW1313","PPW1313","HETARB","HETARB","HETARB","HETARB",1,1
"871",1725,"PPW1313","PPW1313","PPW1313","PPW1313","HETARB","HETARB","HETARB","HETARB",1,1
"872",1726,"PPW1313","PPW1313","PPW1313","PPW1313","HETARB","HETARB","HETARB","HETARB",1,1
"873",1726.1,"PPW1313","PPW1313","PPW1313","PPW1313","HETARB","HETARB","HETARB","HETARB",1,1
"874",1727,"PPW1313","PPW1313","PPW1313","PPW1313","HETARB","HETARB","HETARB","HETARB",1,1
"875",1727.1,"PPW1313","PPW1313",NA,NA,"HETARB","HETARB",NA,NA,1,1
"876",1727.2,"PPW1313","PPW1313","PPW1313","PPW1313","HETARB","HETARB","HETARB","HETARB",1,1
"877",1728,"PPW1313","PPW1313","PPW1313","PPW1313","HETARB","HETARB","HETARB","HETARB",1,1
"878",1729,"PPW1313","PPW1313","PPW1313","PPW1313","HETARB","HETARB","HETARB","HETARB",1,1
"879",1729.1,"PPW1313","PPW1313","PPW1313","PPW1313","HETARB","HETARB","HETARB","HETARB",1,1
"880",1729.2,"PPW1313","PPW1313",NA,NA,"HETARB","HETARB",NA,NA,1,1
"881",1729.3,"PPW1313","PPW1313",NA,NA,"HETARB","HETARB",NA,NA,1,1
"882",1730,"PPW1313","PPW1313","PPW1313","PPW1313","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"883",1731,"PPW1313","PPW1313","PPW1313","PPW1313","HETARB","HETARB","HETARB","HETARB",1,1
"884",1732,"PPW1313","PPW1313","PPW1313","PPW1313","ARBMEN","ARBMEN","ARBMEN","ARBMEN",1,1
"885",1732.1,"PPW1313","PPW1313","PPW1313","PPW1313","ARBMEN","ARBMEN","ARBMEN","ARBMEN",1,1
"886",1732.2,"PPW1313","PPW1313","PPW1313","PPW1313","ARBMEN","ARBMEN","ARBMEN","ARBMEN",1,1
"887",1732.3,"PPW1313","PPW1313","PPW1313","PPW1313","ARBMEN","ARBMEN","ARBMEN","ARBMEN",1,1
"888",1732.4,"PPW1313","PPW1313","PPW1313","PPW1313","ARBMEN","ARBMEN","ARBMEN","ARBMEN",1,1
"889",1732.5,"PPW1313","PPW1313","PPW1313","PPW1313","ARBMEN","ARBMEN","ARBMEN","ARBMEN",1,1
"890",1733,"PPW1313","PPW1313",NA,NA,"QUEAGR","QUEAGR",NA,NA,1,1
"891",1734,"PPW1313","PPW1313","PPW1313","PPW1313","HETARB","HETARB","HETARB","HETARB",1,1
"892",1735,"PPW1313","PPW1313","PPW1313","PPW1313","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"893",1736,"PPW1313","PPW1313","PPW1313","PPW1313","HETARB","HETARB","HETARB","HETARB",1,1
"894",1737,"PPW1313","PPW1313","PPW1313","PPW1313","HETARB","HETARB","HETARB","HETARB",1,1
"895",1738,"PPW1313","PPW1313","PPW1313","PPW1313","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"896",1739,"PPW1313","PPW1313","PPW1313","PPW1313","HETARB","HETARB","HETARB","HETARB",1,1
"897",1740,"PPW1313","PPW1313","PPW1313","PPW1313","ARBMEN","ARBMEN","ARBMEN","ARBMEN",1,1
"898",1741,"PPW1313","PPW1313","PPW1313","PPW1313","QUEAGR","QUEAGR","QUEAGR","QUEAGR",1,1
"899",1742,"PPW1313","PPW1313","PPW1313","PPW1313","HETARB","HETARB","HETARB","HETARB",1,1
"900",1743,"PPW1313","PPW1313","PPW1313","PPW1313","HETARB","HETARB","HETARB","HETARB",1,1
"901",1744,"PPW1313","PPW1313","PPW1313","PPW1313","HETARB","HETARB","HETARB","HETARB",1,1
"902",1745,"PPW1313","PPW1313","PPW1313","PPW1313","QUEKEL","QUEKEL","QUEKEL","QUEKEL",1,1
"903",1746,"PPW1313","PPW1313","PPW1313","PPW1313","ARBMEN","ARBMEN","ARBMEN","ARBMEN",1,1
"904",1747,"PPW1313","PPW1313","PPW1313","PPW1313","ARBMEN","ARBMEN","ARBMEN","ARBMEN",1,1
"905",1747.1,"PPW1313","PPW1313","PPW1313","PPW1313","ARBMEN","ARBMEN","ARBMEN","ARBMEN",1,1
"906",1748,"PPW1313","PPW1313","PPW1313","PPW1313","ARBMEN","ARBMEN","ARBMEN","ARBMEN",1,1
"907",1748.1,"PPW1313","PPW1313","PPW1313","PPW1313","ARBMEN","ARBMEN","ARBMEN","ARBMEN",1,1
"908",1748.2,"PPW1313","PPW1313","PPW1313","PPW1313","ARBMEN","ARBMEN","ARBMEN","ARBMEN",1,1
"909",1749,"PPW1313","PPW1313","PPW1313","PPW1313","ARBMEN","ARBMEN","ARBMEN","ARBMEN",1,1
"910",1750,"PPW1313","PPW1313","PPW1313","PPW1313","ARBMEN","ARBMEN","ARBMEN","ARBMEN",1,1
"911",1751,"PPW1313","PPW1313","PPW1313","PPW1313","QUEKEL","QUEKEL","QUEKEL","QUEKEL",1,1
"912",1752,"PPW1313","PPW1313","PPW1313","PPW1313","QUEKEL","QUEKEL","QUEKEL","QUEKEL",1,1
"913",1753,"PPW1313","PPW1313","PPW1313","PPW1313","ARBMEN","ARBMEN","ARBMEN","ARBMEN",1,1
"914",1754,"PPW1313","PPW1313","PPW1313","PPW1313","HETARB","HETARB","HETARB","HETARB",1,1
"915",1755,"PPW1313","PPW1313","PPW1313",NA,"HETARB","HETARB","HETARB",NA,1,1
"916",1756,"PPW1313","PPW1313","PPW1313","PPW1313","HETARB","HETARB","HETARB","HETARB",1,1
"917",1756.1,"PPW1313","PPW1313","PPW1313","PPW1313","HETARB","HETARB","HETARB","HETARB",1,1
"918",1756.2,"PPW1313","PPW1313","PPW1313","PPW1313","HETARB","HETARB","HETARB","HETARB",1,1
"919",1756.3,"PPW1313","PPW1313","PPW1313","PPW1313","HETARB","HETARB","HETARB","HETARB",1,1
"920",1756.4,"PPW1313","PPW1313","PPW1313","PPW1313","HETARB","HETARB","HETARB","HETARB",1,1
"921",1756.5,"PPW1313","PPW1313","PPW1313","PPW1313","HETARB","HETARB","HETARB","HETARB",1,1
"922",1756.6,"PPW1313","PPW1313","PPW1313","PPW1313","HETARB","HETARB","HETARB","HETARB",1,1
"923",1757,"PPW1313","PPW1313",NA,NA,"ARBMEN","ARBMEN",NA,NA,1,1
"924",1757.1,"PPW1313","PPW1313",NA,NA,"ARBMEN","ARBMEN",NA,NA,1,1
"925",1758,"PPW1313","PPW1313","PPW1313","PPW1313","HETARB","HETARB","HETARB","HETARB",1,1
"926",1759,"PPW1313","PPW1313","PPW1313","PPW1313","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"927",1760,"PPW1313","PPW1313","PPW1313",NA,"HETARB","HETARB","HETARB",NA,1,1
"928",1761,"PPW1313","PPW1313","PPW1313","PPW1313","ARBMEN","ARBMEN","ARBMEN","ARBMEN",1,1
"929",1762,"PPW1313","PPW1313","PPW1313","PPW1313","HETARB","HETARB","HETARB","HETARB",1,1
"930",1762.1,"PPW1313","PPW1313","PPW1313",NA,"HETARB","HETARB","HETARB",NA,1,1
"931",1762.2,"PPW1313","PPW1313","PPW1313",NA,"HETARB","HETARB","HETARB",NA,1,1
"932",1763,"PPW1313","PPW1313","PPW1313","PPW1313","ARBMEN","ARBMEN","ARBMEN","ARBMEN",1,1
"933",1764,"PPW1313","PPW1313","PPW1313","PPW1313","ARBMEN","ARBMEN","ARBMEN","ARBMEN",1,1
"934",1765,"PPW1313","PPW1313","PPW1313","PPW1313","ARBMEN","ARBMEN","ARBMEN","ARBMEN",1,1
"935",1765.1,"PPW1313","PPW1313","PPW1313","PPW1313","ARBMEN","ARBMEN","ARBMEN","ARBMEN",1,1
"936",1766,"PPW1313","PPW1313","PPW1313","PPW1313","QUEKEL","QUEKEL","QUEKEL","QUEKEL",1,1
"937",1767,"PPW1313","PPW1313","PPW1313","PPW1313","ARBMEN","ARBMEN","ARBMEN","ARBMEN",1,1
"938",1768,"PPW1313","PPW1313","PPW1313","PPW1313","QUEAGR","QUEAGR","QUEAGR","QUEAGR",1,1
"939",1769,"PPW1313","PPW1313","PPW1313","PPW1313","HETARB","HETARB","HETARB","HETARB",1,1
"940",1769.1,"PPW1313","PPW1313","PPW1313",NA,"HETARB","HETARB","HETARB",NA,1,1
"941",1769.2,"PPW1313","PPW1313","PPW1313",NA,"HETARB","HETARB","HETARB",NA,1,1
"942",1769.3,"PPW1313","PPW1313","PPW1313",NA,"HETARB","HETARB","HETARB",NA,1,1
"943",1769.4,"PPW1313","PPW1313","PPW1313",NA,"HETARB","HETARB","HETARB",NA,1,1
"944",1770,"PPW1313","PPW1313","PPW1313","PPW1313","HETARB","HETARB","HETARB","HETARB",1,1
"945",1771,"PPW1313","PPW1313","PPW1313","PPW1313","HETARB","HETARB","HETARB","HETARB",1,1
"946",1772,"PPW1313","PPW1313","PPW1313","PPW1313","ARBMEN","ARBMEN","ARBMEN","ARBMEN",1,1
"947",1773,"PPW1313","PPW1313","PPW1313",NA,"ARBMEN","ARBMEN","ARBMEN",NA,1,1
"948",1774,"PPW1313","PPW1313","PPW1313","PPW1313","HETARB","HETARB","HETARB","HETARB",1,1
"949",1775,"PPW1313","PPW1313","PPW1313","PPW1313","ARBMEN","ARBMEN","ARBMEN","ARBMEN",1,1
"950",1776,"PPW1313","PPW1313","PPW1313","PPW1313","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"951",1777,"PPW1343","PPW1343","PPW1343",NA,"ARBMEN","ARBMEN","ARBMEN",NA,1,1
"952",1778,"PPW1343","PPW1343","PPW1343",NA,"PSEMEN","PSEMEN","PSEMEN",NA,1,1
"953",1779,"PPW1343","PPW1343","PPW1343",NA,"PSEMEN","PSEMEN","PSEMEN",NA,1,1
"954",1780,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"955",1781,"PPW1343","PPW1343","PPW1343","PPW1343","ARBMEN","ARBMEN","ARBMEN","ARBMEN",1,1
"956",1782,"PPW1343","PPW1343","PPW1343","PPW1343","ARBMEN","ARBMEN","ARBMEN","ARBMEN",1,1
"957",1783,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"958",1784,"PPW1343","PPW1343","PPW1343",NA,"ARBMEN","ARBMEN","ARBMEN",NA,1,1
"959",1785,"PPW1343","PPW1343","PPW1343",NA,"PSEMEN","PSEMEN","PSEMEN",NA,1,1
"960",1786,"PPW1343","PPW1343","PPW1343",NA,"PSEMEN","PSEMEN","PSEMEN",NA,1,1
"961",1787,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"962",1788,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"963",1789,"PPW1343","PPW1343","PPW1343","PPW1343","CEACUN","CEACUN","CEACUN","CEACUN",1,1
"964",1790,"PPW1343","PPW1343","PPW1343",NA,"PSEMEN","PSEMEN","PSEMEN",NA,1,1
"965",1791,"PPW1343","PPW1343","PPW1343",NA,"PSEMEN","PSEMEN","PSEMEN",NA,1,1
"966",1792,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"967",1793,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"968",1794,"PPW1343","PPW1343","PPW1343","PPW1343","QUEKEL","QUEKEL","QUEKEL","QUEKEL",1,1
"969",1795,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"970",1796,"PPW1343","PPW1343","PPW1343",NA,"PSEMEN","PSEMEN","PSEMEN",NA,1,1
"971",1797,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"972",1798,"PPW1343","PPW1343","PPW1343",NA,"PSEMEN","PSEMEN","PSEMEN",NA,1,1
"973",1799,"PPW1343","PPW1343","PPW1343","PPW1343","ARBMEN","ARBMEN","ARBMEN","ARBMEN",1,1
"974",1800,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"975",1801,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"976",1802,"PPW1343","PPW1343","PPW1343",NA,"PSEMEN","PSEMEN","PSEMEN",NA,1,1
"977",1803,"PPW1343","PPW1343","PPW1343",NA,"ARBMEN","ARBMEN","ARBMEN",NA,1,1
"978",1804,"PPW1343","PPW1343","PPW1343",NA,"PSEMEN","PSEMEN","PSEMEN",NA,1,1
"979",1805,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"980",1806,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"981",1807,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"982",1808,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"983",1809,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"984",1810,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"985",1811,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"986",1812,NA,NA,"PPW1343","PPW1343",NA,NA,"PSEMEN","PSEMEN",1,1
"987",1813,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"988",1814,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"989",1815,"PPW1343","PPW1343","PPW1343","PPW1343","QUEKEL","QUEKEL","QUEKEL","QUEKEL",1,1
"990",1816,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"991",1817,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"992",1818,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"993",1819,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"994",1820,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"995",1821,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"996",1822,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"997",1823,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"998",1824,"PPW1343","PPW1343","PPW1343","PPW1343","QUEdec","QUEdec","QUEdec","QUEdec",1,1
"999",1824.1,"PPW1343","PPW1343","PPW1343","PPW1343","QUEdec","QUEdec","QUEdec","QUEdec",1,1
"1000",1825,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"1001",1826,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"1002",1827,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"1003",1828,"PPW1343","PPW1343","PPW1343",NA,"PSEMEN","PSEMEN","PSEMEN",NA,1,1
"1004",1829,"PPW1343","PPW1343","PPW1343",NA,"UMBCAL","UMBCAL","UMBCAL",NA,1,1
"1005",1830,"PPW1343","PPW1343","PPW1343",NA,"PSEMEN","PSEMEN","PSEMEN",NA,1,1
"1006",1831,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"1007",1832,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"1008",1833,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"1009",1834,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"1010",1835,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"1011",1836,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"1012",1837,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"1013",1838,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"1014",1839,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"1015",1840,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"1016",1841,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"1017",1842,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"1018",1843,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"1019",1844,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"1020",1845,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"1021",1846,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"1022",1847,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"1023",1848,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"1024",1849,"PPW1343","PPW1343","PPW1343","PPW1343","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"1025",1850,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"1026",1851,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"1027",1852,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"1028",1853,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"1029",1854,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"1030",1855,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"1031",1856,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"1032",1857,"PPW1343","PPW1343","PPW1343","PPW1343","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"1033",1858,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"1034",1859,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"1035",1860,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"1036",1861,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"1037",1862,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"1038",1863,"PPW1343","PPW1343","PPW1343","PPW1343","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"1039",1864,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"1040",1865,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"1041",1866,"PPW1343","PPW1343","PPW1343","PPW1343","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"1042",1866.1,"PPW1343","PPW1343","PPW1343","PPW1343","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"1043",1867,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"1044",1868,"PPW1343","PPW1343","PPW1343","PPW1343","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"1045",1869,"PPW1343","PPW1343","PPW1343",NA,"PSEMEN","PSEMEN","PSEMEN",NA,1,1
"1046",1870,"PPW1343","PPW1343","PPW1343",NA,"PSEMEN","PSEMEN","PSEMEN",NA,1,1
"1047",1871,"PPW1343","PPW1343","PPW1343","PPW1343","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"1048",1872,"PPW1343","PPW1343","PPW1343",NA,"PSEMEN","PSEMEN","PSEMEN",NA,1,1
"1049",1873,"PPW1343","PPW1343","PPW1343","PPW1343","ARBMEN","ARBMEN","ARBMEN","ARBMEN",1,1
"1050",1874,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"1051",1875,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"1052",1876,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"1053",1877,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"1054",1878,"PPW1343","PPW1343","PPW1343",NA,"UMBCAL","UMBCAL","UMBCAL",NA,1,1
"1055",1879,"PPW1343","PPW1343","PPW1343","PPW1343","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"1056",1880,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"1057",1881,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"1058",1882,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"1059",1883,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"1060",1884,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"1061",1885,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"1062",1886,"PPW1343","PPW1343","PPW1343","PPW1343","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"1063",1887,"PPW1343","PPW1343","PPW1343","PPW1343","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"1064",1888,"PPW1343","PPW1343","PPW1343","PPW1343","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"1065",1889,"PPW1343","PPW1343","PPW1343","PPW1343","QUEAGR","QUEAGR","QUEAGR","QUEAGR",1,1
